ion#, endposx (mm), endposy (mm), endposz (mm), endvelx (mm/usec), endvely (mm/usec), endvelz (mm/usec)
251,591.74760095658,1.7260504997548,1.8907564773394,2377.5163094482,2.7161943330436,2.3087478985125
252,591.74756754196,5.7303026229678,0.75075768488602,2380.6648693676,5.3467858740408,0.53090881061392
253,591.74756155489,-4.8269569407514,-2.9252279498495,2380.135025166,-4.7619902172055,-3.0112587743162
254,591.74759369872,-1.9146176419857,1.6064676825713,2377.4732727419,-3.3173142663965,1.9513190125943
255,591.74756583444,0.35384665678129,4.5101623267134,2378.6045262617,0.93427020808258,5.3055175654035
256,591.74761603821,-0.13228975645168,1.7681921936455,2377.2935021337,-0.3744543259603,2.1380801185631
257,591.74756058949,-0.56288307871613,4.7461449682936,2378.850321057,-0.32482764892796,5.6239279487134
258,591.74753547966,4.2607119161882,-2.2294240545206,2378.8444758929,5.5878151963687,-3.5432497470742
259,591.74762148458,1.3399344464486,-5.1611804403958,2382.7340104988,-0.81822191735756,0.57489763703498
260,591.7475685612,-1.4915196616774,3.8676960066254,2378.2813455306,-1.9032963676486,4.9243369346704
261,591.74754310191,-3.7216541407916,-2.6777174022015,2378.6355051748,-4.9714855156985,-3.9326160935473
262,591.74754669119,4.3452831991188,0.097893337983459,2378.4458196545,6.3022979076566,-0.12319442901638
263,591.74759926869,0.5912919482886,2.7830864590923,2377.6264136935,0.99863405714573,3.4895634200973
264,591.74753551407,4.7185036009888,-1.9164998373459,2379.0906528799,5.9549454505359,-3.0344734313838
265,591.74761174087,0.90016582527615,1.7948086898939,2377.344061862,1.3478868088358,2.1786751357537
266,591.74753494054,5.2028742054053,1.5961023028246,2379.6392183606,6.4091836933805,1.7172936802419
267,591.74762328892,0.36791853891304,0.72173355897193,2377.2050016347,0.32963904196317,0.63692237140562
268,591.74756371213,-3.3164239574442,-1.0736457699637,2377.9270853169,-5.0668526798551,-2.0484282858993
269,591.74761265358,0.25542438201955,2.012869137524,2377.3495419531,0.31504480750297,2.4806236188416
270,591.74756763686,-1.3632760535745,-3.021612867657,2377.8214484883,-2.1993076127163,-4.9416333174178
271,591.74754109681,-3.8654302170502,2.9633183102138,2378.8996169904,-5.2380150175311,3.694853084171
