ion#, endposx (mm), endposy (mm), endposz (mm), endvelx (mm/usec), endvely (mm/usec), endvelz (mm/usec)
144,1014.9999999812,-0.48541618944075,-0.25992004159508,2380.2740898559,44.353268455389,9.1303904123672
145,1014.999999986,-0.16157963251533,-0.648133550847,2378.1237311752,18.655901962904,27.74321715577
146,1014.999999988,0.43301184562857,-0.38037528295293,2377.3793593732,-11.616703520778,12.175435524666
147,1014.9999999893,-0.31794797299835,-0.35474001641793,2377.6178573449,20.530007755875,13.734391925889
148,1014.999999995,0.34843374728608,0.26420668364763,2377.3903320487,-14.088045728958,-11.295108592471
149,1014.9999999979,-0.59735388920886,0.498962041136,2378.9164070158,23.160294388648,-30.925970408988
150,1014.9999999809,0.37525486707292,0.58517879944485,2378.1039386137,-19.48797542672,-24.692759274386
151,1014.9999999936,0.11332050732074,0.020564428982905,2377.1575939885,-2.3676427266488,-2.8113461288148
152,1014.999999992,0.69261446833752,-0.11551282713776,2379.6165913011,-40.156712181946,17.022719630232
153,1014.9999999875,0.20447985363362,-0.22763224241367,2377.2011980503,-3.3671654995607,6.2671778026232
154,1014.9999999908,0.026776393021633,-0.37324718313696,2377.2549656142,5.9334233242918,12.758348121657
155,1014.9999999952,-0.3933544395407,0.38057015706826,2377.5707103346,13.658700291158,-17.014636464151
156,1014.9999999996,0.51592754431657,-0.21064483108386,2380.4810636714,-37.506265864263,25.092478691134
157,1014.9999999958,0.55537840784002,-0.79146246851883,2378.6165228251,-13.970443672442,32.885936910531
158,1014.9999999945,0.23032303006281,0.57896845166571,2377.8096350886,-12.920959008857,-24.502564969627
159,1014.9999999879,0.39058856955058,-0.33521178058135,2377.3040923445,-10.135051722224,10.258534250225
160,1014.9999999959,-0.58477523231414,0.053021299383226,2377.8125590706,25.983004781011,-5.3916768988009
161,1014.9999999959,-0.18070891952013,-0.2051662676572,2382.5552394908,-26.781536543891,-31.68952617804
162,1014.9999999867,0.71340242319063,0.22718046257615,2378.6285392583,-36.024403870796,-7.2816667218774
163,1014.999999983,-0.17823731608406,0.58696035002252,2377.7598763337,2.5734164395713,-25.365773253483
164,1014.9999999984,0.52139482028446,1.0786874827661,2383.9586483145,12.391768928463,31.305043277956
165,1014.999999987,-0.10107346293409,-0.12718236566281,2381.5745031733,44.464638128677,7.9168164415293
166,1014.9999999838,-0.62352378688861,0.44997600280173,2379.0296449283,26.355166001913,-29.006545634856
167,1014.9999999978,-0.26555974311996,0.39256348776234,2380.942164536,5.8985620530831,-44.88513471876
168,1014.999999991,0.44891249289982,-0.76994178358894,2379.6485042544,-9.8074406508948,41.692567176617
169,1014.9999999941,0.65644735071844,0.13219160753315,2377.9524804409,-29.421167224333,-3.6171298893847
170,1014.9999999961,0.37678942883783,-0.19526682473183,2380.9963013229,-35.016134496183,28.230242471347
171,1014.9999999984,0.041097142023785,0.6516155685915,2377.9017687884,-6.6646713342331,-28.327074856114
172,1014.9999999827,0.73158164527924,0.037093392830888,2378.2557182018,-33.340338240269,2.0676521531612
173,1014.9999999849,0.04324533788841,0.61227717390538,2380.1793806332,-15.02379492038,-42.137939291155
174,1014.999999996,-0.61427273172223,-0.098247296578251,2377.8903334667,29.304271315422,0.51447560534269
175,1014.9999999877,0.32720223117305,-0.64074496890537,2377.6864458395,-3.9474084149732,23.685468192625
176,1014.999999997,0.64188452376289,-0.33935596360829,2377.8018557646,-23.077804646986,14.159135750143
177,1014.9999999826,-0.32454406184352,-0.60896933437005,2378.855751907,28.652312656117,28.79191095329
178,1014.9999999847,-0.22311038996751,0.46281234612727,2377.5166924353,5.8565143531606,-19.988854669655
179,1014.9999999982,0.49614124200427,0.5769476780332,2379.1051094308,-29.576936684614,-27.420372649098
180,1014.9999999887,-0.27241229299203,-0.55209255063406,2378.0037314993,22.241725251381,23.076915938712
181,1014.9999999927,-0.093066165934541,0.456268714653,2380.7394258804,-10.044390553396,-44.391955598366
182,1014.9999999843,0.28588410676154,-0.7558611810694,2378.0491712657,-0.83727665779207,31.129504580499
183,1014.9999999844,-0.34773621577474,-0.1301825516088,2382.7793074436,-39.935808388432,-8.362033759976
184,1014.9999999851,0.75553653911763,0.052657091592731,2379.2206252316,-41.31434596984,5.949491152513
185,1014.9999999896,-0.68524270373413,0.084177685155787,2378.2236886232,31.617179355373,-8.3141980500923
186,1014.9999999967,0.11661199122336,-0.4298274319156,2377.2764792287,3.0233434134175,14.733952412386
187,1014.9999999904,-0.65030303343809,0.29924056255721,2379.3348535208,34.477510883361,-22.08031771554
188,1014.9999999898,0.59807306837893,-0.10949772377033,2377.6543792856,-22.994697281443,4.8208967516734
189,1014.9999999973,-0.70848587901824,0.18980342265947,2378.5669558174,32.865079112254,-13.837761894958
190,1014.9999999934,0.072697838998521,0.28049269471587,2381.3964396954,-23.6522853863,-38.07714484448
191,1014.9999999823,0.72551429113101,-0.34525016662597,2378.7366895344,-32.196228567123,20.533671661513
192,1014.9999999814,-0.56407449159841,-0.15803113727919,2377.8549402306,27.524508428996,3.7145525076154
