ion#, endposx (mm), endposy (mm), endposz (mm), endvelx (mm/usec), endvely (mm/usec), endvelz (mm/usec)
188,1004.9499716556,0.20665653824726,-0.52172626457205,2385.3015436246,-6.831699602442,17.13368566856
189,1004.9622933854,0.98544006327933,0.21675364734504,2387.3342071248,-44.91763977255,-9.8669117126807
191,1004.9714500746,0.96210801450419,-0.29778182441026,2386.153748073,-35.423629535963,10.963474975661
192,1004.9601705738,0.17233700485551,-0.97530811102242,2387.4625960737,-8.0761107807041,45.711100699218
193,1004.9337318919,-0.17336864859073,0.093207874012475,2390.5085548061,-36.611398651363,19.680557266719
194,1004.9529990128,0.007862609360841,-0.095230063180108,2385.0925911797,-0.22261892173809,3.0771746067949
195,1004.9740866229,-0.58814661382426,-0.86270545389226,2387.0221565847,25.101867756509,36.83740876082
196,1004.9697112688,0.87182822619732,0.17684579069863,2385.7607924291,-30.382718661202,-6.1692104309579
197,1004.9212320219,-0.63542873425861,-0.70740064840609,2385.9236610026,22.622646335853,25.167534722776
198,1004.9466552118,-0.4794864420746,0.46522275678026,2385.4076356794,15.945954900345,-15.500023581342
199,1004.9980196455,-0.040252043163157,-0.72371391701176,2385.4743025772,1.3438894180254,24.326383049662
200,1004.9749671281,-0.14705925687589,0.61933908336167,2385.3677782865,4.8804717375753,-20.554645530872
201,1004.930243366,-0.15175505655473,-0.79583218736835,2385.6010969199,5.1694141420274,27.155962766158
202,1004.9320844097,0.41696662997696,-0.95607410635217,2386.3989310958,-15.916423215336,36.52207447585
203,1004.9307165244,0.21534859151087,-0.65172676611618,2385.4212774204,-7.166675563962,21.736729059759
204,1004.9597590673,-0.93898397493705,-0.29770972373222,2387.4911351838,44.347192043773,14.057554988097
205,1004.9641419198,-0.64697830663973,0.044003146273981,2385.3840693313,21.499118187684,-1.468317761609
206,1004.970968448,-0.79539239595381,-0.22625867415759,2388.177557037,45.933204516321,13.070432816577
207,1004.9933988015,-0.71506539242847,0.7786173733692,2386.7358329393,28.932545962832,-31.512850360414
208,1004.9194054203,-0.59817151365678,-0.56719993976284,2385.6229775532,20.479119616483,19.426316234021
209,1004.9695194514,0.8416076480819,0.28896873771242,2385.7613059345,-29.331725271319,-10.076966649271
210,1004.961302686,-0.73259745772835,0.53823033409427,2387.8676738129,38.199202357473,-28.062671967522
211,1004.9243006878,0.29035290136007,-0.90172523579637,2385.9098313911,-10.314243152607,32.034746587745
212,1004.9140017471,-0.19590802945883,-0.30928640865585,2385.172628909,6.329905525684,10.018408716869
213,1004.9483455931,-0.073816605556616,-0.39750430618402,2385.1913079417,2.4277560613808,12.897918425956
214,1004.9284291983,0.68313511983442,0.090887763090985,2385.4242414992,-22.788845564942,-3.0114229409505
215,1004.9134613117,0.78469251148538,0.55287581914329,2385.9524989502,-28.049623040034,-19.776634902054
216,1004.9494193519,0.4963416050543,-0.26297588354005,2385.3018637474,-16.334842360381,8.6069779864795
217,1004.9585651263,0.8842032436946,0.34173539653648,2387.6911672529,-43.91960644472,-16.992421986992
218,1004.9481292979,-0.5136402109335,0.42459563429641,2385.4064180528,17.080589748713,-14.147951191234
