X,Y,Z,Bx,By,Bz
0.123476,-0.00831492,-0.00344415,-0.114448,0.00326397,0.000519398
0.13368,-0.00760739,-0.00258882,-0.103655,0.00380141,0.00222159
0.131047,-0.00850412,-0.00288676,-0.10646,0.00432384,0.00208314
0.131083,-0.00831492,-0.00344415,-0.106536,0.00379587,0.00227934
0.123439,-0.00850412,-0.00288676,-0.114377,0.00346063,0.000241044
0.128541,-0.00815036,-0.00245909,-0.109012,0.00389939,0.00170953
0.136185,-0.00796115,-0.00301648,-0.101127,0.00394561,0.00255694
0.128578,-0.00796115,-0.00301648,-0.109112,0.00372874,0.00178806
0.00525764,-0.00714018,-0.00547885,-0.0463559,-0.0107905,-0.00791976
0.0094261,-0.00507159,-5.30183E-05,-0.0596769,-0.00725769,-5.49771E-05
0.00566433,-0.00636396,-0.00636396,-0.0481555,-0.00897481,-0.00882588
0.0043545,-0.00507159,-0.00512461,-0.0450014,-0.0068615,-0.00698895
0.00734187,-0.00610589,-0.00276594,-0.0528298,-0.00896149,-0.00429535
0.00754521,-0.00571778,-0.00320849,-0.0538895,-0.00838168,-0.0045377
0.00546099,-0.00675207,-0.00592141,-0.0473943,-0.00997542,-0.00807214
0.00480607,-0.00610589,-0.00530173,-0.0455975,-0.00859703,-0.00768114
0.0068903,-0.00507159,-0.00258882,-0.0521797,-0.00696641,-0.00356965
0.00500942,-0.00571778,-0.00574429,-0.0464613,-0.00782037,-0.00823033
0.00525764,-0.00714018,-0.00547885,-0.0463559,-0.0107905,-0.00791976
0.00566433,-0.00636396,-0.00636396,-0.0481555,-0.00897481,-0.00882588
0.000964263,-0.00714018,-0.00547885,-0.0356541,-0.00801778,-0.00677765
0.0043545,-0.00507159,-0.00512461,-0.0450014,-0.0068615,-0.00698895
0.00546099,-0.00675207,-0.00592141,-0.0473943,-0.00997542,-0.00807214
0.0033143,-0.00675207,-0.00592141,-0.0417451,-0.00832432,-0.00826103
0.00311095,-0.00714018,-0.00547885,-0.0408726,-0.00929844,-0.00774415
0.00480607,-0.00610589,-0.00530173,-0.0455975,-0.00859703,-0.00768114
0.00500942,-0.00571778,-0.00574429,-0.0464613,-0.00782037,-0.00823033
0.00265938,-0.00610589,-0.00530173,-0.0403519,-0.00749461,-0.00705497
0.0522184,0.00547885,-0.00714018,-0.125234,0.000977047,-0.00175311
0.052884,0.00636396,-0.00636396,-0.125299,0.00101712,-0.00145595
0.0462891,0.00636396,-0.00636396,-0.122283,0.00127613,-0.0020432
0.0493322,0.00355368,-0.00694005,-0.123958,0.00108289,-0.00251134
0.0525512,0.00592141,-0.00675207,-0.125267,0.000960707,-0.00163255
0.0495865,0.00636396,-0.00636396,-0.123889,0.00110937,-0.00181854
0.0492537,0.00592141,-0.00675207,-0.12377,0.000981968,-0.00192773
0.0507753,0.00451627,-0.00704011,-0.124606,0.000915891,-0.00215909
0.0511081,0.00495882,-0.006652,-0.12462,0.000891514,-0.00193756
0.0478106,0.00495882,-0.006652,-0.123077,0.00092174,-0.00230182
0.138691,-0.00831492,-0.00344415,-0.0984606,0.00530185,0.00317297
0.139781,-0.00779423,-0.0045,-0.0973931,0.00601686,0.00379442
0.123476,-0.00831492,-0.00344415,-0.114448,0.00326397,0.000519398
0.13368,-0.00760739,-0.00258882,-0.103655,0.00380141,0.00222159
0.139236,-0.00805457,-0.00397208,-0.0978756,0.00545949,0.003305
0.131628,-0.00805457,-0.00397208,-0.105962,0.00369726,0.00235746
0.131083,-0.00831492,-0.00344415,-0.106536,0.00379587,0.00227934
0.136185,-0.00796115,-0.00301648,-0.101127,0.00394561,0.00255694
0.13673,-0.00770081,-0.00354441,-0.10064,0.00294808,0.00235267
0.128578,-0.00796115,-0.00301648,-0.109112,0.00372874,0.00178806
-0.03,-0.00232937,0.00869333,-0.00356699,-0.000263269,0.0011577
-0.03,-0.00117474,0.008923,-0.00373075,-9.59737E-05,0.00105907
-0.0255431,-0.00117474,0.008923,-0.00519559,-0.000234889,0.00163868
-0.0235393,-0.0025358,0.00755437,-0.00616683,-0.000472715,0.0017474
-0.03,-0.00175205,0.00880817,-0.00361025,-0.000182241,0.00109624
-0.0277715,-0.00117474,0.008923,-0.00444716,-8.09104E-05,0.00104104
-0.0277715,-0.00175205,0.00880817,-0.00442332,-0.000272578,0.0010878
-0.0267696,-0.00243258,0.00812385,-0.00485684,-0.000531306,0.00145892
-0.0267696,-0.00185527,0.00823869,-0.00488569,-0.000395499,0.00142128
-0.0245412,-0.00185527,0.00823869,-0.0056474,-0.000351466,0.00169035
0.0714164,0.00714018,0.00547885,-0.129086,0.000327504,0.000278095
0.0702852,0.00507159,0.00501858,-0.128807,0.0002222,0.000278534
0.0712102,0.00636396,0.00636396,-0.128964,0.000222477,0.000364772
0.0666738,0.00714018,0.00547885,-0.128437,0.000532394,0.000508353
0.0708508,0.00610589,0.00524871,-0.128937,0.000268431,0.000276947
0.0707477,0.00571778,0.00569127,-0.12888,0.000231523,0.00033794
0.0713133,0.00675207,0.00592141,-0.129021,0.000241338,0.000331846
0.0690451,0.00714018,0.00547885,-0.128742,0.000425704,0.000306527
0.0684795,0.00610589,0.00524871,-0.128582,0.000424385,0.000359803
0.068942,0.00675207,0.00592141,-0.128701,0.000370609,0.000296726
0.0737912,0.00779423,0.0045,-0.129539,5.25524E-05,0.000223083
0.0714164,0.00714018,0.00547885,-0.129086,0.000327504,0.000278095
0.0652967,0.00779423,0.0045,-0.128121,0.00035607,0.000340438
0.072821,0.00760739,0.00248278,-0.129295,0.000185342,0.000106791
0.0726038,0.0074672,0.00498943,-0.129328,0.000258565,0.000274053
0.0683565,0.0074672,0.00498943,-0.128547,-0.000277908,0.000129089
0.069544,0.00779423,0.0045,-0.128741,0.000184048,0.000173792
0.0733061,0.00770081,0.00349139,-0.129421,0.000148569,0.000168079
0.0721187,0.00737379,0.00398082,-0.129253,0.000396502,0.000222076
0.0690589,0.00770081,0.00349139,-0.128675,0.000265574,7.54277E-05
0.0714164,0.00714018,0.00547885,-0.129086,0.000327504,0.000278095
0.0702852,0.00507159,0.00501858,-0.128807,0.0002222,0.000278534
0.0666738,0.00714018,0.00547885,-0.128437,0.000532394,0.000508353
0.0677494,0.00760739,0.00248278,-0.12848,0.000588119,0.000111117
0.0708508,0.00610589,0.00524871,-0.128937,0.000268431,0.000276947
0.0684795,0.00610589,0.00524871,-0.128582,0.000424385,0.000359803
0.0690451,0.00714018,0.00547885,-0.128742,0.000425704,0.000306527
0.0695829,0.00737379,0.00398082,-0.128774,0.000577002,0.000195057
0.0690173,0.00633949,0.00375068,-0.128658,0.000359696,0.000170816
0.0672116,0.00737379,0.00398082,-0.128421,0.000481267,0.000256223
0.0714164,0.00714018,0.00547885,-0.129086,0.000327504,0.000278095
0.0712102,0.00636396,0.00636396,-0.128964,0.000222477,0.000364772
0.0750076,0.00547885,0.00714018,-0.129264,-0.000240726,0.000377324
0.0756914,0.00636396,0.00636396,-0.129396,-0.000281912,0.00035086
0.0713133,0.00675207,0.00592141,-0.129021,0.000241338,0.000331846
0.0731089,0.00592141,0.00675207,-0.129144,3.245E-05,0.000454267
0.073212,0.00630952,0.00630952,-0.129186,0.000139246,0.000473724
0.0735539,0.00675207,0.00592141,-0.129262,2.85939E-05,0.000337002
0.0734508,0.00636396,0.00636396,-0.129213,-0.000322,7.16403E-05
0.0753495,0.00592141,0.00675207,-0.129364,-0.000237884,0.000346015
0.0714164,0.00714018,0.00547885,-0.129086,0.000327504,0.000278095
0.072821,0.00760739,0.00248278,-0.129295,0.000185342,0.000106791
0.0750076,0.00547885,0.00714018,-0.129264,-0.000240726,0.000377324
0.0702852,0.00507159,0.00501858,-0.128807,0.0002222,0.000278534
0.0721187,0.00737379,0.00398082,-0.129253,0.000396502,0.000222076
0.0739143,0.00654312,0.00481148,-0.129283,-7.96E-05,0.000251327
0.073212,0.00630952,0.00630952,-0.129186,0.000139246,0.000473724
0.0708508,0.00610589,0.00524871,-0.128937,0.000268431,0.000276947
0.0715531,0.00633949,0.00375068,-0.129058,0.000214783,0.00018918
0.0726464,0.00527522,0.00607938,-0.12903,5.56053E-05,0.000358532
0.0737912,0.00779423,0.0045,-0.129539,5.25524E-05,0.000223083
0.0714164,0.00714018,0.00547885,-0.129086,0.000327504,0.000278095
0.072821,0.00760739,0.00248278,-0.129295,0.000185342,0.000106791
0.0760599,0.00714018,0.00547885,-0.129343,-0.000658337,0.000175752
0.0726038,0.0074672,0.00498943,-0.129328,0.000258565,0.000274053
0.0721187,0.00737379,0.00398082,-0.129253,0.000396502,0.000222076
0.0733061,0.00770081,0.00349139,-0.129421,0.000148569,0.000168079
0.0749255,0.0074672,0.00498943,-0.129551,-0.000491026,0.000175636
0.0737381,0.00714018,0.00547885,-0.129352,-0.000110992,0.000303669
0.0744404,0.00737379,0.00398082,-0.129378,-0.000226962,0.000106723
0.0756914,0.00636396,0.00636396,-0.129396,-0.000281912,0.00035086
0.072821,0.00760739,0.00248278,-0.129295,0.000185342,0.000106791
0.0714164,0.00714018,0.00547885,-0.129086,0.000327504,0.000278095
0.0760599,0.00714018,0.00547885,-0.129343,-0.000658337,0.000175752
0.0742562,0.00698568,0.00442337,-0.129386,-0.000119113,0.00024575
0.0721187,0.00737379,0.00398082,-0.129253,0.000396502,0.000222076
0.0735539,0.00675207,0.00592141,-0.129262,2.85939E-05,0.000337002
0.0758756,0.00675207,0.00592141,-0.129372,-0.000494782,0.000305568
0.0744404,0.00737379,0.00398082,-0.129378,-0.000226962,0.000106723
0.0737381,0.00714018,0.00547885,-0.129352,-0.000110992,0.000303669
-0.0210586,-0.00232937,0.00869333,-0.00717234,-0.000363239,0.00235167
-0.03,-0.00344415,0.00831492,-0.00358955,-0.000274854,0.000679041
-0.03,-0.00232937,0.00869333,-0.00356699,-0.000263269,0.0011577
-0.0235393,-0.0025358,0.00755437,-0.00616683,-0.000472715,0.0017474
-0.0255293,-0.00288676,0.00850412,-0.00524204,-0.000884389,0.00171416
-0.03,-0.00288676,0.00850412,-0.00354107,-0.000320942,0.001164
-0.0255293,-0.00232937,0.00869333,-0.005289,-0.000579781,0.00161514
-0.0222989,-0.00243258,0.00812385,-0.00663734,-0.000451768,0.0019297
-0.0267696,-0.00298997,0.00793464,-0.00479909,-0.000684685,0.00160466
-0.0267696,-0.00243258,0.00812385,-0.00485684,-0.000531306,0.00145892
0.052884,0.00636396,-0.00636396,-0.125299,0.00101712,-0.00145595
0.0494695,0.00714018,-0.00547885,-0.123826,0.00121957,-0.00173636
0.0462891,0.00636396,-0.00636396,-0.122283,0.00127613,-0.0020432
0.0493322,0.00355368,-0.00694005,-0.123958,0.00108289,-0.00251134
0.0511767,0.00675207,-0.00592141,-0.124655,0.00109976,-0.00161776
0.0478793,0.00675207,-0.00592141,-0.123075,0.00133571,-0.00179735
0.0495865,0.00636396,-0.00636396,-0.123889,0.00110937,-0.00181854
0.0511081,0.00495882,-0.006652,-0.12462,0.000891514,-0.00193756
0.0494008,0.00534693,-0.00620945,-0.123837,0.000967034,-0.00181015
0.0478106,0.00495882,-0.006652,-0.123077,0.00092174,-0.00230182
-0.0155248,0,-0.009,-0.00969431,7.94302E-05,-0.00283108
-0.0250913,0.00117474,-0.008923,-0.0056046,0.000400503,-0.00149784
-0.03,0,-0.009,-0.00311518,7.80538E-05,-0.00182921
-0.0286109,-0.0025358,-0.00766041,-0.00418365,-0.000461686,-0.00108073
-0.0203081,0.000587368,-0.0089615,-0.00758163,0.000204467,-0.00219226
-0.0275456,0.000587368,-0.0089615,-0.00451963,-2.47474E-06,-0.00198046
-0.0227624,0,-0.009,-0.00655894,-2.87688E-05,-0.00196977
-0.0220679,-0.0012679,-0.0083302,-0.00689188,-0.000338353,-0.00198222
-0.0268511,-0.000680531,-0.00829171,-0.00487141,-0.000166632,-0.00156374
-0.0293054,-0.0012679,-0.0083302,-0.00389686,-0.000102345,-0.00104363
0.0301705,-0.009,0,-0.109397,-0.00657473,0.000173741
0.0266878,-0.009,0,-0.103636,-0.00765299,0.000575108
0.0297125,-0.008923,0.00117474,-0.108802,-0.00680002,0.00096023
0.0265674,-0.00811549,-0.00175551,-0.103412,-0.00660893,-0.000942214
0.0284291,-0.009,0,-0.106535,-0.00667695,0.000646417
0.0282001,-0.0089615,0.000587368,-0.106294,-0.00739775,0.00101249
0.0299415,-0.0089615,0.000587368,-0.109096,-0.00668374,0.000588227
0.028369,-0.00855775,-0.000877756,-0.10629,-0.00665903,-0.000375073
0.0266276,-0.00855775,-0.000877756,-0.1035,-0.00693239,-0.0002186
0.02814,-0.00851925,-0.000290388,-0.106054,-0.00682276,0.000150675
0.0880358,0.00760739,0.00248278,-0.128566,-0.000135665,-3.75875E-05
0.0956213,0.00636396,0.00636396,-0.127195,-0.00123846,-0.000673428
0.095561,0.00714018,0.00547885,-0.127228,-0.00109429,-0.000811354
0.0807634,0.00714018,0.00547885,-0.128931,0.00114369,0.00109489
0.0918286,0.00698568,0.00442337,-0.12793,-0.000650447,-0.000436102
0.0955912,0.00675207,0.00592141,-0.12724,-0.00111332,-0.000739999
0.0917984,0.00737379,0.00398082,-0.127986,-0.000871736,-0.000374127
0.0843996,0.00737379,0.00398082,-0.128825,-0.000333314,0.000145275
0.0881924,0.00675207,0.00592141,-0.128447,-0.000256031,-0.000567609
0.0881622,0.00714018,0.00547885,-0.128486,5.14209E-05,-0.000388945
0.0522184,0.00547885,-0.00714018,-0.125234,0.000977047,-0.00175311
0.0550704,0.00507159,-0.00512461,-0.125804,0.000786174,-0.00074671
0.052884,0.00636396,-0.00636396,-0.125299,0.00101712,-0.00145595
0.0493322,0.00355368,-0.00694005,-0.123958,0.00108289,-0.00251134
0.0536444,0.00527522,-0.0061324,-0.125525,0.000841192,-0.00121775
0.0539772,0.00571778,-0.00574429,-0.125554,0.000887687,-0.00108116
