X,Y,Z,Bx,By,Bz
-0.0235393,-0.0025358,0.00755437,0.0117267,0.00111245,-0.00336915
-0.03,-0.00175205,0.00880817,0.00648354,0.000199323,-0.00206314
-0.0277715,-0.00117474,0.008923,0.00825267,-0.000119138,-0.00193667
-0.0277715,-0.00175205,0.00880817,0.00821797,0.000327431,-0.00203388
-0.0267696,-0.00243258,0.00812385,0.00906088,0.00093244,-0.00293197
-0.0267696,-0.00185527,0.00823869,0.00912539,0.000670438,-0.00283956
-0.0245412,-0.00185527,0.00823869,0.0108209,0.000828659,-0.00335662
0.0714164,0.00714018,0.00547885,0.242069,-0.000635155,-0.000455251
0.0702852,0.00507159,0.00501858,0.241532,-0.000421885,-0.000481131
0.0712102,0.00636396,0.00636396,0.241837,-0.00041224,-0.00063785
0.0666738,0.00714018,0.00547885,0.240817,-0.000952224,-0.000951527
0.0708508,0.00610589,0.00524871,0.241781,-0.000509367,-0.000463482
0.0707477,0.00571778,0.00569127,0.241674,-0.000428385,-0.000587304
0.0713133,0.00675207,0.00592141,0.241946,-0.000455632,-0.000560921
0.0690451,0.00714018,0.00547885,0.241407,-0.0008231,-0.000542334
0.0684795,0.00610589,0.00524871,0.241109,-0.000782083,-0.000651142
0.068942,0.00675207,0.00592141,0.241333,-0.000702576,-0.000526301
0.0737912,0.00779423,0.0045,0.242869,-0.000106084,-0.000350267
0.0714164,0.00714018,0.00547885,0.242069,-0.000635155,-0.000455251
0.0652967,0.00779423,0.0045,0.240221,-0.000623586,-0.000617909
0.072821,0.00760739,0.00248278,0.24241,-0.000391231,-0.000160945
0.0726038,0.0074672,0.00498943,0.242508,-0.00051531,-0.000449994
0.0683565,0.0074672,0.00498943,0.241022,0.000525937,-0.000223457
0.069544,0.00779423,0.0045,0.241383,-0.000368772,-0.000314286
0.0733061,0.00770081,0.00349139,0.242646,-0.000291275,-0.00026005
0.0721187,0.00737379,0.00398082,0.242367,-0.000771135,-0.000369241
0.0690589,0.00770081,0.00349139,0.241251,-0.000463055,-0.000127992
0.0714164,0.00714018,0.00547885,0.242069,-0.000635155,-0.000455251
0.0702852,0.00507159,0.00501858,0.241532,-0.000421885,-0.000481131
0.0666738,0.00714018,0.00547885,0.240817,-0.000952224,-0.000951527
0.0677494,0.00760739,0.00248278,0.240899,-0.00108704,-0.000191336
0.0708508,0.00610589,0.00524871,0.241781,-0.000509367,-0.000463482
0.0684795,0.00610589,0.00524871,0.241109,-0.000782083,-0.000651142
0.0690451,0.00714018,0.00547885,0.241407,-0.0008231,-0.000542334
0.0695829,0.00737379,0.00398082,0.241459,-0.00112265,-0.000347773
0.0690173,0.00633949,0.00375068,0.241237,-0.000676019,-0.000301868
0.0672116,0.00737379,0.00398082,0.240781,-0.000895685,-0.00047263
0.0714164,0.00714018,0.00547885,0.242069,-0.000635155,-0.000455251
0.0712102,0.00636396,0.00636396,0.241837,-0.00041224,-0.00063785
0.0750076,0.00547885,0.00714018,0.242386,0.000491532,-0.000616583
0.0756914,0.00636396,0.00636396,0.242597,0.000550592,-0.00053783
0.0713133,0.00675207,0.00592141,0.241946,-0.000455632,-0.000560921
0.0731089,0.00592141,0.00675207,0.242176,-5.16068E-05,-0.00079664
0.073212,0.00630952,0.00630952,0.242255,-0.000293694,-0.000866604
0.0735539,0.00675207,0.00592141,0.242382,-2.63141E-05,-0.000522654
0.0734508,0.00636396,0.00636396,0.242296,0.000873955,0.000173323
0.0753495,0.00592141,0.00675207,0.242548,0.00048905,-0.000540649
0.0714164,0.00714018,0.00547885,0.242069,-0.000635155,-0.000455251
0.072821,0.00760739,0.00248278,0.24241,-0.000391231,-0.000160945
0.0750076,0.00547885,0.00714018,0.242386,0.000491532,-0.000616583
0.0702852,0.00507159,0.00501858,0.241532,-0.000421885,-0.000481131
0.0721187,0.00737379,0.00398082,0.242367,-0.000771135,-0.000369241
0.0739143,0.00654312,0.00481148,0.242405,0.000148981,-0.000400316
0.073212,0.00630952,0.00630952,0.242255,-0.000293694,-0.000866604
0.0708508,0.00610589,0.00524871,0.241781,-0.000509367,-0.000463482
0.0715531,0.00633949,0.00375068,0.241991,-0.000415386,-0.000325362
0.0726464,0.00527522,0.00607938,0.241951,-9.30706E-05,-0.000603602
0.0737912,0.00779423,0.0045,0.242869,-0.000106084,-0.000350267
0.0714164,0.00714018,0.00547885,0.242069,-0.000635155,-0.000455251
0.072821,0.00760739,0.00248278,0.24241,-0.000391231,-0.000160945
0.0760599,0.00714018,0.00547885,0.242498,0.00113925,-0.000240488
0.0726038,0.0074672,0.00498943,0.242508,-0.00051531,-0.000449994
0.0721187,0.00737379,0.00398082,0.242367,-0.000771135,-0.000369241
0.0733061,0.00770081,0.00349139,0.242646,-0.000291275,-0.00026005
0.0749255,0.0074672,0.00498943,0.242877,0.000833036,-0.000261359
0.0737381,0.00714018,0.00547885,0.242538,0.000183858,-0.000474715
0.0744404,0.00737379,0.00398082,0.242559,0.000395656,-0.000129897
0.0756914,0.00636396,0.00636396,0.242597,0.000550592,-0.00053783
0.072821,0.00760739,0.00248278,0.24241,-0.000391231,-0.000160945
0.0714164,0.00714018,0.00547885,0.242069,-0.000635155,-0.000455251
0.0760599,0.00714018,0.00547885,0.242498,0.00113925,-0.000240488
0.0742562,0.00698568,0.00442337,0.242586,0.00020576,-0.000385086
0.0721187,0.00737379,0.00398082,0.242367,-0.000771135,-0.000369241
0.0735539,0.00675207,0.00592141,0.242382,-2.63141E-05,-0.000522654
0.0758756,0.00675207,0.00592141,0.242554,0.000904657,-0.000452828
0.0744404,0.00737379,0.00398082,0.242559,0.000395656,-0.000129897
0.0737381,0.00714018,0.00547885,0.242538,0.000183858,-0.000474715
-0.0210586,-0.00232937,0.00869333,0.0137998,0.00104577,-0.00412459
-0.03,-0.00344415,0.00831492,0.00639939,0.000584961,-0.00171898
-0.03,-0.00232937,0.00869333,0.00642107,0.000366037,-0.00208532
-0.0235393,-0.0025358,0.00755437,0.0117267,0.00111245,-0.00336915
-0.0255293,-0.00288676,0.00850412,0.00992788,0.00141071,-0.00333753
-0.03,-0.00288676,0.00850412,0.00636467,0.00053871,-0.00220034
-0.0255293,-0.00232937,0.00869333,0.00998847,0.00113593,-0.00315466
-0.0222989,-0.00243258,0.00812385,0.0127439,0.00109347,-0.00370057
-0.0267696,-0.00298997,0.00793464,0.00898955,0.00115159,-0.00306304
-0.0267696,-0.00243258,0.00812385,0.00906088,0.00093244,-0.00293197
0.052884,0.00636396,-0.00636396,0.234938,-0.00190404,0.00272552
0.0494695,0.00714018,-0.00547885,0.232182,-0.00227004,0.00325383
0.0462891,0.00636396,-0.00636396,0.229301,-0.0023779,0.0038353
0.0493322,0.00355368,-0.00694005,0.232428,-0.00201305,0.00467384
0.0511767,0.00675207,-0.00592141,0.233732,-0.00205372,0.00302728
0.0478793,0.00675207,-0.00592141,0.23078,-0.00248912,0.00337347
0.0495865,0.00636396,-0.00636396,0.232304,-0.00206918,0.00340711
0.0511081,0.00495882,-0.006652,0.23367,-0.00166255,0.00361889
0.0494008,0.00534693,-0.00620945,0.232206,-0.00180193,0.00338813
0.0478106,0.00495882,-0.006652,0.230788,-0.00171637,0.00430026
-0.0155248,0,-0.009,0.0180162,-3.73234E-05,0.00485321
-0.0250913,0.00117474,-0.008923,0.0103441,-0.000729316,0.00275591
-0.03,0,-0.009,0.00558436,-0.000203074,0.00365615
-0.0286109,-0.0025358,-0.00766041,0.00753938,0.000867178,0.00208235
-0.0203081,0.000587368,-0.0089615,0.0140507,-0.000311919,0.00385733
-0.0275456,0.000587368,-0.0089615,0.00830338,7.81816E-06,0.00385684
-0.0227624,0,-0.009,0.0121277,0.000138461,0.00365075
-0.0220679,-0.0012679,-0.0083302,0.0127067,0.000726498,0.00352067
-0.0268511,-0.000680531,-0.00829171,0.0089126,0.000349957,0.00296686
-0.0293054,-0.0012679,-0.0083302,0.00712672,0.00016366,0.00198486
0.0301705,-0.009,0,0.205131,0.0125347,-0.000311263
0.0266878,-0.009,0,0.194357,0.0141386,-0.000940898
0.0297125,-0.008923,0.00117474,0.203994,0.0128193,-0.00177717
0.0265674,-0.00811549,-0.00175551,0.194078,0.0122936,0.00184316
0.0284291,-0.009,0,0.19968,0.0121175,-0.00122582
0.0282001,-0.0089615,0.000587368,0.199176,0.013768,-0.00176181
0.0299415,-0.0089615,0.000587368,0.204564,0.0127567,-0.00108966
0.028369,-0.00855775,-0.000877756,0.19928,0.0123857,0.000720869
0.0266276,-0.00855775,-0.000877756,0.194181,0.0128144,0.000491186
0.02814,-0.00851925,-0.000290388,0.198824,0.0126875,-0.000249001
0.0880358,0.00760739,0.00248278,0.241123,0.000380254,6.89492E-05
0.0956213,0.00636396,0.00636396,0.238503,0.0023522,0.00118995
0.095561,0.00714018,0.00547885,0.238551,0.00211847,0.00142954
0.0807634,0.00714018,0.00547885,0.241826,-0.0020505,-0.00177638
0.0918286,0.00698568,0.00442337,0.239893,0.0012934,0.000765736
0.0955912,0.00675207,0.00592141,0.238574,0.00213638,0.0013005
0.0917984,0.00737379,0.00398082,0.240004,0.00173576,0.000644901
0.0843996,0.00737379,0.00398082,0.241616,0.000513622,-0.000169885
0.0881924,0.00675207,0.00592141,0.240845,0.00057542,0.00106437
0.0881622,0.00714018,0.00547885,0.240922,-7.05422E-05,0.000708382
0.0522184,0.00547885,-0.00714018,0.23482,-0.00182596,0.00327574
0.0550704,0.00507159,-0.00512461,0.235894,-0.00146435,0.00139868
0.052884,0.00636396,-0.00636396,0.234938,-0.00190404,0.00272552
0.0493322,0.00355368,-0.00694005,0.232428,-0.00201305,0.00467384
0.0536444,0.00527522,-0.0061324,0.235366,-0.00157118,0.00227653
0.0539772,0.00571778,-0.00574429,0.23542,-0.0016597,0.0020242
0.0525512,0.00592141,-0.00675207,0.23488,-0.00179532,0.00305195
0.0507753,0.00451627,-0.00704011,0.233644,-0.00170789,0.00403044
0.0522013,0.00431264,-0.00603233,0.23428,-0.00162948,0.00268096
0.0511081,0.00495882,-0.006652,0.23367,-0.00166255,0.00361889
0.0976292,0.008923,0.00117474,0.23746,0.00262002,0.000314158
0.0892241,0.00869333,0.00232937,0.241359,-0.000634734,-0.00102514
0.087992,0.008923,0.00117474,0.241277,0.00104654,-0.000854426
0.0880358,0.00760739,0.00248278,0.241123,0.000380254,6.89492E-05
0.0934267,0.00880817,0.00175205,0.239498,0.00159283,0.000178952
0.0886081,0.00880817,0.00175205,0.241358,-7.76767E-05,-0.00157671
0.0928106,0.008923,0.00117474,0.239565,0.0020164,6.66106E-05
0.0928325,0.0082652,0.00182876,0.23955,0.00180229,0.000614916
0.08863,0.00815036,0.00240607,0.241295,-0.000283306,-0.000499603
0.0880139,0.0082652,0.00182876,0.241199,0.000625532,-0.000509834
-0.0210586,-0.00232937,0.00869333,0.0137998,0.00104577,-0.00412459
-0.0159128,-0.00344415,0.00831492,0.0171762,0.00311782,-0.00523163
-0.0235393,-0.0025358,0.00755437,0.0117267,0.00111245,-0.00336915
-0.0235393,0.0025358,0.00755437,0.0115111,-0.00115318,-0.00168294
-0.0184857,-0.00288676,0.00850412,0.0160909,0.00138093,-0.00390305
-0.019726,-0.00298997,0.00793464,0.0150148,0.00143726,-0.00373687
-0.0222989,-0.00243258,0.00812385,0.0127439,0.00109347,-0.00370057
-0.0222989,0.000103213,0.00812385,0.0126604,-0.000197503,-0.0030869
-0.019726,-0.000454177,0.00793464,0.0151345,0.000205157,-0.00342764
-0.0235393,0,0.00755437,0.0116339,-0.000241924,-0.00281151
0.095561,0.00714018,0.00547885,0.238551,0.00211847,0.00142954
0.0880358,0.00760739,0.00248278,0.241123,0.000380254,6.89492E-05
0.0956432,0.00507159,0.00501858,0.238131,0.00123612,0.000893791
0.0956213,0.00636396,0.00636396,0.238503,0.0023522,0.00118995
0.0917984,0.00737379,0.00398082,0.240004,0.00173576,0.000644901
0.0918395,0.00633949,0.00375068,0.239722,0.000994948,0.000542393
