X [m], Y [m], Z [m], MagneticFluxDensity X [T], MagneticFluxDensity Y [T], MagneticFluxDensity Z [T]
0.0318773, 0.000913683, 0.00694011, -0.149193, -0.000141586, 0.00482319
0.0315372, 0.00181173, 0.00676148, -0.14848, 0.00143883, 0.00559944
0.0348285, -0.000685377, 0.00507638, -0.152175, -0.000478338, 0.00292679
0.0297125, 0, 0.00501858, -0.144208, -8.46219e-05, 0.00452806
0.0317073, 0.00136271, 0.0068508, -0.148887, 0.00038944, 0.00488632
0.0331829, 0.000563178, 0.00591893, -0.150075, -1.88002e-05, 0.00375011
0.0333529, 0.000114153, 0.00600825, -0.150465, -0.000302356, 0.00350421
0.0307949, 0.000456842, 0.00597934, -0.147079, -0.000249244, 0.00477171
0.0306249, 0.000905867, 0.00589003, -0.146626, 0.000196615, 0.00450475
0.0322705, -0.000342688, 0.00504748, -0.148551, -0.000333242, 0.00354457
0.195611, -0.00181173, 0.00676148, -0.00657921, -8.43169e-05, -0.00172175
0.197225, -0.00267878, 0.00646716, -0.00590695, 8.91564e-05, -0.00151688
0.183526, -0.00181173, 0.00676148, -0.0151466, 0.001422, -0.00476156
0.18186, 0, 0.00501858, -0.0174876, 0.000545192, -0.00242873
0.196418, -0.00224526, 0.00661432, -0.00610116, -5.97113e-05, -0.00161005
0.190375, -0.00224526, 0.00661432, -0.0102323, 0.000936115, -0.00247721
0.189568, -0.00181173, 0.00676148, -0.0108342, 0.000839803, -0.00297763
0.188736, -0.000905867, 0.00589003, -0.011715, 0.000751216, -0.00200276
0.189543, -0.00133939, 0.00574287, -0.0111408, 0.000673471, -0.00157722
0.182693, -0.000905867, 0.00589003, -0.0161304, 0.00117142, -0.00345494
0.0681641, -0.000913683, 0.00694011, -0.166385, -0.000112127, -0.000102858
0.0732904, -0.00555347, 0.00426133, -0.166324, -3.33035e-06, -3.55574e-05
0.064987, -0.00181173, 0.00676148, -0.166262, -0.000172721, 0.000148442
0.0720322, 0.007, 0, -0.166313, 6.95862e-05, -6.16053e-05
0.0707273, -0.00323358, 0.00560072, -0.166355, -8.67064e-05, -2.96566e-06
0.0691387, -0.0036826, 0.00551141, -0.166332, -7.0934e-05, 1.04311e-05
0.0665756, -0.00136271, 0.0068508, -0.16632, -9.80627e-05, -2.97641e-05
0.0700981, 0.00304316, 0.00347006, -0.166259, 5.48932e-05, -4.968e-05
0.0726613, 0.000723263, 0.00213067, -0.166273, 3.96225e-05, -8.05207e-05
0.0685096, 0.00259413, 0.00338074, -0.166187, -3.01515e-08, 1.959e-06
0.0370439, 0.000913683, 0.00694011, -0.155344, 0.00122085, 0.00366539
0.0323273, 0, 0.007, -0.149602, -0.000892659, 0.00474069
0.0318773, 0.000913683, 0.00694011, -0.149193, -0.000141586, 0.00482319
0.0348285, -0.000685377, 0.00507638, -0.152175, -0.000478338, 0.00292679
0.0346856, 0.000456842, 0.00697006, -0.152032, -2.75552e-05, 0.00406141
0.0321023, 0.000456842, 0.00697006, -0.149455, -0.000598928, 0.00484862
0.0344606, 0.000913683, 0.00694011, -0.151697, 0.000698797, 0.00359291
0.0359362, 0.000114153, 0.00600825, -0.153607, 0.00033557, 0.00327635
0.0335779, -0.000342688, 0.00603819, -0.150804, -0.000611787, 0.00359273
0.0333529, 0.000114153, 0.00600825, -0.150465, -0.000302356, 0.00350421
0.135418, 0.00426133, 0.00555347, -0.139271, 9.09156e-05, -0.00152396
0.126272, 0.00694011, 0.000913683, -0.14852, -0.00314891, -8.55153e-05
0.123631, 0.0035, 0.00606218, -0.15107, -0.0021318, -0.00302494
0.120214, 0.00426133, 0.00555347, -0.154047, -0.00280316, -0.00236339
0.130845, 0.00560072, 0.00323358, -0.143796, -0.00414187, -0.00198591
0.124951, 0.00522006, 0.00348793, -0.14969, -0.00251913, -0.00167076
0.129525, 0.00388067, 0.00580783, -0.145069, 0.000577904, -0.00160382
0.127816, 0.00426133, 0.00555347, -0.14666, -0.00167651, -0.00277111
0.123243, 0.00560072, 0.00323358, -0.151139, -0.00249352, -0.00123595
0.121923, 0.00388067, 0.00580783, -0.152696, -0.00229729, -0.00223135
0.0370439, 0.000913683, 0.00694011, -0.155344, 0.00122085, 0.00366539
0.0348285, -0.000685377, 0.00507638, -0.152175, -0.000478338, 0.00292679
0.0371311, 0, 0.007, -0.155325, 0.000321404, 0.00379034
0.0323273, 0, 0.007, -0.149602, -0.000892659, 0.00474069
0.0359362, 0.000114153, 0.00600825, -0.153607, 0.00033557, 0.00327635
0.0359798, -0.000342688, 0.00603819, -0.15369, 6.41421e-05, 0.00331698
0.0370875, 0.000456842, 0.00697006, -0.155276, 0.000537944, 0.00378294
0.0346856, 0.000456842, 0.00697006, -0.152032, -2.75552e-05, 0.00406141
0.0335779, -0.000342688, 0.00603819, -0.150804, -0.000611787, 0.00359273
0.0347292, 0, 0.007, -0.152202, -0.000316513, 0.00424642
0.089462, 0.000913683, -0.00694011, -0.165013, -0.000475414, 0.000365072
0.0961631, 0.00181173, -0.00676148, -0.163666, 2.54467e-05, 0.000754042
0.0827049, 0.00181173, -0.00676148, -0.166145, 2.70273e-05, 0.00170512
0.0905716, 0, -0.00512461, -0.164819, -0.000132208, 0.000497911
0.0928126, 0.00136271, -0.0068508, -0.164375, -0.00017007, 0.000475581
0.089434, 0.00181173, -0.00676148, -0.1649, -0.000361706, 0.000671238
0.0860835, 0.00136271, -0.0068508, -0.165518, -0.000861248, 0.000286631
0.0900168, 0.000456842, -0.00603236, -0.164927, -0.000375927, 0.000469575
0.0933673, 0.000905867, -0.00594305, -0.164262, -0.000241846, 0.000516947
0.0866382, 0.000905867, -0.00594305, -0.165448, -0.000317661, 0.000885965
0.036756, 0.00181173, 0.00676148, -0.155404, 5.82922e-05, 0.0043115
0.0348285, -0.000685377, 0.00507638, -0.152175, -0.000478338, 0.00292679
0.0348124, 0.00267878, 0.00646716, -0.152047, 0.00172901, 0.00443878
0.0373199, 0.0025358, -0.00258882, -0.154245, 0.00141177, -0.00210305
0.0357922, 0.000563178, 0.00591893, -0.153283, 0.000774068, 0.00347328
0.0348205, 0.000996704, 0.00577177, -0.151927, 0.00094973, 0.00360007
0.0357842, 0.00224526, 0.00661432, -0.154091, 0.000130569, 0.00438142
0.0370379, 0.00217377, 0.00208633, -0.154616, 0.000325751, 0.00120038
0.0360742, 0.00092521, 0.00124378, -0.153226, 0.000183799, 0.000611418
0.0360662, 0.00260729, 0.00193917, -0.153023, 0.00151672, 0.00138786
-0.03, -0.00606218, -0.0035, -0.00502428, -0.00120586, -0.000548916
-0.03, -2.42861e-20, -2.35637e-05, -0.00560947, 1.70078e-05, 0.000185665
-0.03, -0.00646716, -0.00267878, -0.00504159, -0.00119875, -0.000477527
-0.0260751, -0.00507159, -5.30183e-05, -0.00724142, -0.00116719, -0.000133955
-0.03, -0.00303109, -0.00176178, -0.00537469, -0.000635238, -0.00017608
-0.03, -0.00323358, -0.00135117, -0.00537825, -0.000641221, -0.000142262
-0.03, -0.00626467, -0.00308939, -0.00502872, -0.00119953, -0.000516586
-0.0280375, -0.00556689, -0.00177651, -0.00612215, -0.00111498, -0.000419508
-0.0280375, -0.0025358, -3.8291e-05, -0.0063697, -0.000568106, -0.0001009
-0.0280375, -0.00576938, -0.0013659, -0.00615094, -0.00114834, -0.00034143
-0.03, -0.00494975, -0.00494975, -0.00506538, -0.00137359, -0.00051488
-0.03, -2.42861e-20, -2.35637e-05, -0.00560947, 1.70078e-05, 0.000185665
-0.03, -0.00555347, -0.00426133, -0.00500909, -0.00123319, -0.000581913
-0.0260751, -0.00507159, -5.30183e-05, -0.00724142, -0.00116719, -0.000133955
-0.03, -0.00247487, -0.00248666, -0.0054631, -0.00069302, -0.000106234
-0.03, -0.00277674, -0.00214245, -0.00541591, -0.000659591, -0.000149981
-0.03, -0.00525161, -0.00460554, -0.00499228, -0.00124002, -0.000586315
-0.0280375, -0.00501067, -0.00250138, -0.0060453, -0.00107465, -0.000505163
-0.0280375, -0.0025358, -3.8291e-05, -0.0063697, -0.000568106, -0.0001009
-0.0280375, -0.00531253, -0.00215717, -0.00608653, -0.00107868, -0.000476691
0.0906194, 0.00646716, 0.00267878, -0.164838, 0.00114905, 0.000347979
0.0949696, 0.00606218, 0.0035, -0.163872, -0.0027407, -0.00111225
0.0840376, 0.00646716, 0.00267878, -0.165852, -0.00034132, -0.000424149
0.0848224, 0.00694011, 0.000913683, -0.165795, -0.000282583, -0.000191774
0.0927945, 0.00626467, 0.00308939, -0.164487, -0.00048746, -3.05903e-05
0.0895036, 0.00626467, 0.00308939, -0.164987, -0.000254501, -0.00011351
0.0873285, 0.00646716, 0.00267878, -0.165341, 0.000588141, 1.26492e-05
0.0877209, 0.00670364, 0.00179623, -0.165329, 0.000150604, 3.16618e-05
0.089896, 0.00650115, 0.00220684, -0.164939, 0.00125725, 0.000372875
0.08443, 0.00670364, 0.00179623, -0.165843, -0.000528056, -0.000333877
0.036756, 0.00181173, 0.00676148, -0.155404, 5.82922e-05, 0.0043115
0.0449273, 0, 0.00501858, -0.160505, -0.000138682, 0.00140157
0.0370439, 0.000913683, 0.00694011, -0.155344, 0.00122085, 0.00366539
0.0373199, 0.0025358, -0.00258882, -0.154245, 0.00141177, -0.00210305
0.0408416, 0.000905867, 0.00589003, -0.158328, 0.000149101, 0.00193494
0.0409856, 0.000456842, 0.00597934, -0.158227, 0.000163594, 0.00201691
0.0368999, 0.00136271, 0.0068508, -0.15525, 0.00217019, 0.00366432
0.0370379, 0.00217377, 0.00208633, -0.154616, 0.000325751, 0.00120038
0.0411236, 0.0012679, 0.00121488, -0.157437, 0.000574516, -8.79509e-06
0.0371819, 0.00172474, 0.00217565, -0.154511, 0.000555331, 0.00109569
0.124785, -0.0035, 0.00606218, -0.150799, 0.00163456, -0.00287716
0.121737, -0.00426133, 0.00555347, -0.153292, 0.00138428, -0.00176035
0.123671, -0.00494975, 0.00494975, -0.151757, 0.00207175, -0.00198797
0.125436, -0.00426133, 0.00555347, -0.150228, 0.00213721, -0.00277299
0.123261, -0.00388067, 0.00580783, -0.152092, 0.00115407, -0.00189137
0.122704, -0.00460554, 0.00525161, -0.152544, 0.00172224, -0.00187603
0.124228, -0.00422487, 0.00550596, -0.151325, 0.00201603, -0.00263709
0.12511, -0.00388067, 0.00580783, -0.15053, 0.00187186, -0.0027791
0.123586, -0.00426133, 0.00555347, -0.151842, 0.00134721, -0.00170913
0.124553, -0.00460554, 0.00525161, -0.151056, 0.00214763, -0.0024145
0.124785, -0.0035, 0.00606218, -0.150799, 0.00163456, -0.00287716
0.123671, -0.00494975, 0.00494975, -0.151757, 0.00207175, -0.00198797
0.121737, -0.00426133, 0.00555347, -0.153292, 0.00138428, -0.00176035
0.122376, -0.0035, 0.00606218, -0.152803, 0.00117559, -0.002214
0.124228, -0.00422487, 0.00550596, -0.151325, 0.00201603, -0.00263709
0.122704, -0.00460554, 0.00525161, -0.152544, 0.00172224, -0.00187603
0.123261, -0.00388067, 0.00580783, -0.152092, 0.00115407, -0.00189137
0.12358, -0.0035, 0.00606218, -0.151837, 0.00124083, -0.00234681
0.123023, -0.00422487, 0.00550596, -0.152304, 0.00169139, -0.00224581
0.122057, -0.00388067, 0.00580783, -0.153063, 0.00126426, -0.00204398
-0.0210035, -0.00507159, -5.30183e-05, -0.0100141, -0.00163674, -0.000227994
-0.0255504, -0.0035, -0.00606218, -0.00599008, -0.00400105, 0.00139229
-0.0176726, -0.00426133, -0.00555347, -0.0123911, -0.000590766, -0.00362632
-0.03, -0.00426133, -0.00555347, -0.00527026, -0.00118184, -0.000563355
-0.0232769, -0.0042858, -0.0030576, -0.00832544, -0.00168201, -0.000865892
-0.0216115, -0.00388067, -0.00580783, -0.00821561, 0.00100194, -0.00192939
-0.019338, -0.00466646, -0.00280325, -0.010793, -0.000902145, -0.0019327
-0.0255017, -0.00466646, -0.00280325, -0.00748212, -0.00139939, -0.00052173
-0.0277752, -0.00388067, -0.00580783, -0.00614556, -0.00214419, -0.000675556
-0.0238363, -0.00426133, -0.00555347, -0.00771446, -0.000519075, -0.00176555
-0.0210035, -0.00507159, -5.30183e-05, -0.0100141, -0.00163674, -0.000227994
-0.0176726, -0.00426133, -0.00555347, -0.0123911, -0.000590766, -0.00362632
-0.0255504, -0.0035, -0.00606218, -0.00599008, -0.00400105, 0.00139229
-0.0208521, -0.0035, -0.00606218, -0.00796122, 0.00203696, -0.00501826
-0.019338, -0.00466646, -0.00280325, -0.010793, -0.000902145, -0.0019327
-0.0216115, -0.00388067, -0.00580783, -0.00821561, 0.00100194, -0.00192939
-0.0232769, -0.0042858, -0.0030576, -0.00832544, -0.00168201, -0.000865892
-0.0209278, -0.0042858, -0.0030576, -0.00934292, -0.000415163, -0.00171168
-0.0192623, -0.00388067, -0.00580783, -0.00991123, 0.00136225, -0.0033801
-0.0232012, -0.0035, -0.00606218, -0.00685269, 0.000360116, -0.00176701
0.122288, -0.00676148, 0.00181173, -0.152842, 0.00252525, -0.000834274
0.126073, -0.00507159, -5.30183e-05, -0.149296, 0.00250295, -0.000141121
0.124935, -0.00694011, 0.000913683, -0.150701, 0.00317782, -0.000618171
0.120946, -0.00694011, 0.000913683, -0.153785, 0.00215152, -0.000337929
0.12418, -0.00591654, 0.000879358, -0.151151, 0.00255977, -0.000554338
0.125504, -0.00600585, 0.000430333, -0.15002, 0.00284578, -0.000338465
0.123612, -0.0068508, 0.00136271, -0.151873, 0.00291543, -0.000960298
0.121617, -0.0068508, 0.00136271, -0.153371, 0.00220528, -0.000603405
0.12351, -0.00600585, 0.000430333, -0.151652, 0.00245167, -0.000229115
0.122941, -0.00694011, 0.000913683, -0.152329, 0.00292941, -0.000416328
0.122288, -0.00676148, 0.00181173, -0.152842, 0.00252525, -0.000834274
0.124935, -0.00694011, 0.000913683, -0.150701, 0.00317782, -0.000618171
0.126073, -0.00507159, -5.30183e-05, -0.149296, 0.00250295, -0.000141121
0.129918, -0.00676148, 0.00181173, -0.145493, 0.00416457, -0.00116001
0.123612, -0.0068508, 0.00136271, -0.151873, 0.00291543, -0.000960298
0.125504, -0.00600585, 0.000430333, -0.15002, 0.00284578, -0.000338465
0.12418, -0.00591654, 0.000879358, -0.151151, 0.00255977, -0.000554338
0.126103, -0.00676148, 0.00181173, -0.149476, 0.00314825, -0.00124317
0.127427, -0.0068508, 0.00136271, -0.148269, 0.00361285, -0.00072622
0.127996, -0.00591654, 0.000879358, -0.147482, 0.00332037, -0.00057542
0.0490509, 0, 0.007, -0.162683, -0.000248021, 0.00151566
0.0498315, 0.000368154, 0.00546237, -0.162826, 9.63225e-05, 0.000984898
0.054406, 0.000913683, 0.00694011, -0.164221, 0.00110925, 0.00096316
0.0538805, 0, 0.007, -0.16408, 0.000404208, 0.000985201
0.0494412, 0.000184077, 0.00623119, -0.162725, -0.0001324, 0.00120686
0.0521188, 0.000640919, 0.00620124, -0.163463, 0.000315525, 0.00104736
0.0517285, 0.000456842, 0.00697006, -0.163435, 0.000338282, 0.00109796
0.0514657, 0, 0.007, -0.16341, 0.000124871, 0.00116201
0.051856, 0.000184077, 0.00623119, -0.163424, 0.000254045, 0.000989199
0.0541433, 0.000456842, 0.00697006, -0.164148, 0.000611353, 0.00103626
0.0490509, 0, 0.007, -0.162683, -0.000248021, 0.00151566
0.054406, 0.000913683, 0.00694011, -0.164221, 0.00110925, 0.00096316
0.0498315, 0.000368154, 0.00546237, -0.162826, 9.63225e-05, 0.000984898
0.048284, 0.000913683, 0.00694011, -0.162226, -0.000642666, 0.0012202
0.0517285, 0.000456842, 0.00697006, -0.163435, 0.000338282, 0.00109796
0.0521188, 0.000640919, 0.00620124, -0.163463, 0.000315525, 0.00104736
0.0494412, 0.000184077, 0.00623119, -0.162725, -0.0001324, 0.00120686
0.0486674, 0.000456842, 0.00697006, -0.162447, -0.000642252, 0.00134198
0.051345, 0.000913683, 0.00694011, -0.163163, 0.000665643, 0.000967054
0.0490578, 0.000640919, 0.00620124, -0.162517, -0.000208745, 0.000987382
0.0144977, -0.00507159, -5.30183e-05, -0.101388, -0.00975078, -0.000462562
0.0177339, -0.00555347, -0.00426133, -0.113893, -0.0100263, -0.00710914
0.0216265, -0.00606218, -0.0035, -0.127864, -0.00796201, -0.00442824
0.0125734, -0.00606218, -0.0035, -0.094144, -0.011573, -0.00666372
0.0161158, -0.00531253, -0.00215717, -0.107665, -0.00991559, -0.00386197
0.0196802, -0.00580783, -0.00388067, -0.121141, -0.0105486, -0.00628909
0.0180621, -0.00556689, -0.00177651, -0.11491, -0.0106412, -0.00297728
0.0135355, -0.00556689, -0.00177651, -0.0976675, -0.0106424, -0.00347746
0.0151536, -0.00580783, -0.00388067, -0.104172, -0.0107697, -0.0068242
0.0170999, -0.00606218, -0.0035, -0.111436, -0.0122779, -0.0059322
0.0144977, -0.00507159, -5.30183e-05, -0.101388, -0.00975078, -0.000462562
0.0216265, -0.00606218, -0.0035, -0.127864, -0.00796201, -0.00442824
0.0177339, -0.00555347, -0.00426133, -0.113893, -0.0100263, -0.00710914
0.0204468, -0.00555347, -0.00426133, -0.123768, -0.00841445, -0.00594518
0.0180621, -0.00556689, -0.00177651, -0.11491, -0.0106412, -0.00297728
0.0196802, -0.00580783, -0.00388067, -0.121141, -0.0105486, -0.00628909
0.0161158, -0.00531253, -0.00215717, -0.107665, -0.00991559, -0.00386197
0.0174722, -0.00531253, -0.00215717, -0.112704, -0.0101132, -0.0037038
0.0210366, -0.00580783, -0.00388067, -0.12602, -0.00816487, -0.00503056
0.0190903, -0.00555347, -0.00426133, -0.118925, -0.00985895, -0.00711657
0.165031, 0, 0.007, -0.057362, -3.16015e-05, -0.0109097
0.16146, -0.00312198, 0.0039026, -0.0692369, 0.00549025, -0.0065348
0.159555, 0.000913683, 0.00694011, -0.0754781, -0.000864421, -0.0116106
0.166333, 0.000913683, 0.00694011, -0.0533729, -0.00115425, -0.010997
0.163246, -0.00156099, 0.0054513, -0.0631853, 0.00286986, -0.00891852
0.160508, -0.00110415, 0.00542136, -0.0723782, 0.00239716, -0.00904284
0.162293, 0.000456842, 0.00697006, -0.0664592, -0.000259748, -0.0115456
0.165682, 0.000456842, 0.00697006, -0.0553155, -0.000791299, -0.0108901
0.163896, -0.00110415, 0.00542136, -0.0612201, 0.00213489, -0.00878474
0.162944, 0.000913683, 0.00694011, -0.0643966, -0.00102287, -0.0115259
0.165031, 0, 0.007, -0.057362, -3.16015e-05, -0.0109097
0.159555, 0.000913683, 0.00694011, -0.0754781, -0.000864421, -0.0116106
0.16146, -0.00312198, 0.0039026, -0.0692369, 0.00549025, -0.0065348
0.159962, 0, 0.007, -0.0742551, 0.0009286, -0.0122476
0.162293, 0.000456842, 0.00697006, -0.0664592, -0.000259748, -0.0115456
0.160508, -0.00110415, 0.00542136, -0.0723782, 0.00239716, -0.00904284
0.163246, -0.00156099, 0.0054513, -0.0631853, 0.00286986, -0.00891852
0.162497, 0, 0.007, -0.065686, 0.000636218, -0.0118641
0.159759, 0.000456842, 0.00697006, -0.0749441, 0.000207029, -0.0121586
0.160711, -0.00156099, 0.0054513, -0.0717557, 0.00316933, -0.00927181
0.0299295, -0.00606218, -0.0035, -0.144852, -0.00603264, -0.0027552
0.0214184, -0.00646716, -0.00267878, -0.127161, -0.00866232, -0.00358828
0.0297125, 0, 0.00501858, -0.144208, -8.46219e-05, 0.00452806
0.0253592, -0.00606218, -0.0035, -0.136279, -0.00540454, -0.00486455
0.025674, -0.00626467, -0.00308939, -0.136666, -0.00504956, -0.00386537
0.0255655, -0.00323358, 0.0011699, -0.135775, -0.00388069, 0.00154734
0.029821, -0.00303109, 0.000759288, -0.143937, -0.00260943, 0.000859164
0.0276443, -0.00606218, -0.0035, -0.140526, -0.00514036, -0.00404791
0.0233888, -0.00626467, -0.00308939, -0.132278, -0.0053977, -0.00446145
0.0275358, -0.00303109, 0.000759288, -0.139625, -0.00314234, 0.000864503
0.0299295, -0.00606218, -0.0035, -0.144852, -0.00603264, -0.0027552
0.0297125, 0, 0.00501858, -0.144208, -8.46219e-05, 0.00452806
0.0214184, -0.00646716, -0.00267878, -0.127161, -0.00866232, -0.00358828
0.036669, -0.00646716, -0.00267878, -0.155173, -0.00359438, -0.00186853
0.029821, -0.00303109, 0.000759288, -0.143937, -0.00260943, 0.000859164
0.0255655, -0.00323358, 0.0011699, -0.135775, -0.00388069, 0.00154734
0.025674, -0.00626467, -0.00308939, -0.136666, -0.00504956, -0.00386537
0.0332993, -0.00626467, -0.00308939, -0.150465, -0.007425, -0.00157289
0.0331907, -0.00323358, 0.0011699, -0.14943, -0.00185338, 0.000980981
0.0290437, -0.00646716, -0.00267878, -0.142577, -0.00664418, -0.00230951
0.107418, -0.00606218, -0.0035, -0.160954, 0.00111078, 0.000657952
0.100923, -0.00646716, -0.00267878, -0.162843, 0.000709268, 0.000219453
0.103288, -0.00555347, -0.00426133, -0.162186, 0.000763106, 0.000573487
0.100682, -0.00606218, -0.0035, -0.162856, 0.000391002, 0.000254334
0.10417, -0.00626467, -0.00308939, -0.16191, 0.00105854, 0.00050473
0.102106, -0.00601031, -0.00347006, -0.162561, 0.000522711, 0.000205042
0.105353, -0.00580783, -0.00388067, -0.161578, 0.000942567, 0.000665604
0.10405, -0.00606218, -0.0035, -0.161952, 0.00261076, 0.0014185
0.100803, -0.00626467, -0.00308939, -0.162858, 0.000703768, 0.000268908
0.101985, -0.00580783, -0.00388067, -0.16256, 0.000644345, 0.000412455
-0.0110884, -0.0035, -0.00606218, -0.0228157, -0.00158776, -0.00700693
-0.0159319, 0, -0.00512461, -0.0160944, -0.0010406, -0.00453659
-0.0256093, -0.00267878, -0.00646716, -0.00527674, -0.00180168, 0.00469702
-0.0159441, -0.0035, -0.00606218, -0.0154656, 0.000291139, -0.0065184
-0.0135101, -0.00175, -0.00559339, -0.0193651, -0.000103904, -0.00902937
-0.0207706, -0.00133939, -0.00579588, -0.00836183, -0.00154823, -0.00315341
-0.0183489, -0.00308939, -0.00626467, -0.0115522, 0.00156764, -0.0129177
-0.0135162, -0.0035, -0.00606218, -0.0191384, -0.00012558, -0.00737819
-0.015938, -0.00175, -0.00559339, -0.0157419, -0.000681049, -0.00574797
-0.0207767, -0.00308939, -0.00626467, -0.00801452, 0.000698833, -0.0081516
-0.0110884, -0.0035, -0.00606218, -0.0228157, -0.00158776, -0.00700693
-0.0256093, -0.00267878, -0.00646716, -0.00527674, -0.00180168, 0.00469702
-0.0159319, 0, -0.00512461, -0.0160944, -0.0010406, -0.00453659
0.0041345, -0.00267878, -0.00646716, -0.0606888, -0.00381591, -0.0160199
-0.0183489, -0.00308939, -0.00626467, -0.0115522, 0.00156764, -0.0129177
-0.0207706, -0.00133939, -0.00579588, -0.00836183, -0.00154823, -0.00315341
-0.0135101, -0.00175, -0.00559339, -0.0193651, -0.000103904, -0.00902937
-0.00347696, -0.00308939, -0.00626467, -0.0364435, -0.00571892, 4.61972e-05
-0.0107374, -0.00267878, -0.00646716, -0.0246693, -0.00377312, -0.000912221
