X,Y,Z,Bx,By,Bz
0.157942,0.00478571,0.00513846,-0.0528322,-0.00205344,-0.00224446
0.159385,0.0045,0.00779423,-0.0515811,-0.00195267,-0.00345302
0.169675,-0.00547885,-0.00714018,-0.0424604,0.00227333,0.00309514
0.171714,-0.008923,0.00117474,-0.0412493,0.00369511,-0.000529574
0.180493,-0.00479742,-0.00565729,-0.0346125,0.0018875,0.00204912
0.169179,-0.0045,-0.00779423,-0.0429784,0.00178742,0.00330445
0.170694,-0.00720093,-0.00298272,-0.0419542,0.00265397,0.00113782
0.176103,-0.00686021,-0.00224128,-0.0377,0.00233717,0.000479115
0.175084,-0.00513814,-0.00639873,-0.0383029,0.00182627,0.00221826
0.169427,-0.00498943,-0.0074672,-0.0426267,0.00218177,0.00320482
0.170446,-0.0067115,-0.00330975,-0.0421099,0.00262622,0.00133323
0.174836,-0.00464871,-0.00672576,-0.0385094,0.0015426,0.00240726
0.0132414,0.00547885,-0.00714018,-0.0604578,0.00332634,-0.00307947
0.0145,0.00507143,-0.00512445,-0.0612642,0.0025497,-0.00228805
0.0204213,0.00547885,-0.00714018,-0.0666607,0.00234772,-0.0029897
0.0199548,0.00636396,-0.00636396,-0.0662665,0.0027533,-0.00269422
0.0138707,0.00527514,-0.00613231,-0.0609012,0.00292171,-0.00265336
0.0174606,0.00527514,-0.00613231,-0.0639844,0.00235512,-0.00256698
0.0168313,0.00547885,-0.00714018,-0.0635004,0.00261443,-0.0030536
0.0165981,0.00592141,-0.00675207,-0.063321,0.00280582,-0.00288696
0.0172274,0.00571769,-0.0057442,-0.0638054,0.00260654,-0.00242753
0.020188,0.00592141,-0.00675207,-0.066472,0.00256958,-0.00285236
0.231,-0.00869333,-0.00232937,-0.0117465,0.00094073,0.000206027
0.231,-0.00831492,-0.00344415,-0.0118199,0.000923728,0.00037326
0.214821,-0.00760714,-0.00258873,-0.0175378,0.00146201,0.000251319
0.224964,-0.00760714,-0.00258873,-0.0138807,0.00148287,0.000423811
0.231,-0.00850412,-0.00288676,-0.0117744,0.000920081,0.00032052
0.222911,-0.00796103,-0.00301644,-0.0146108,0.00154642,0.000346349
0.222911,-0.00815024,-0.00245905,-0.0145927,0.00161242,0.000297896
0.227982,-0.00815024,-0.00245905,-0.0127651,0.0013793,0.000345402
0.227982,-0.00796103,-0.00301644,-0.0127792,0.00137436,0.000420615
0.219893,-0.00760714,-0.00258873,-0.0157064,0.00158845,0.00038868
0.171585,0.00547885,0.00714018,-0.0410949,-0.00256911,-0.00313435
0.171714,0.00507143,0.00501841,-0.0410589,-0.00207046,-0.00217743
0.174571,0.0045,0.00779423,-0.0387172,-0.0019251,-0.00308504
0.164456,0.0045,0.00779423,-0.0471986,-0.00200759,-0.00346474
0.171649,0.00527514,0.0060793,-0.041093,-0.00228115,-0.00266229
0.173143,0.00478571,0.00640632,-0.0398459,-0.00197474,-0.00264146
0.173078,0.00498943,0.0074672,-0.0398132,-0.00218265,-0.00309094
0.16802,0.00498943,0.0074672,-0.0441714,-0.00234218,-0.00334912
0.168085,0.00478571,0.00640632,-0.0441475,-0.00207614,-0.00284182
0.169514,0.0045,0.00779423,-0.0428833,-0.00194886,-0.00333411
0.171585,0.00547885,0.00714018,-0.0410949,-0.00256911,-0.00313435
0.174571,0.0045,0.00779423,-0.0387172,-0.0019251,-0.00308504
0.171714,0.00507143,0.00501841,-0.0410589,-0.00207046,-0.00217743
0.17344,0.00691268,0.00383342,-0.0396682,-0.00267449,-0.00170929
0.173078,0.00498943,0.0074672,-0.0398132,-0.00218265,-0.00309094
0.173143,0.00478571,0.00640632,-0.0398459,-0.00197474,-0.00264146
0.171649,0.00527514,0.0060793,-0.041093,-0.00228115,-0.00266229
0.172512,0.00619576,0.0054868,-0.0403945,-0.00250228,-0.00245068
0.174006,0.00570634,0.00581383,-0.03921,-0.00252812,-0.00255109
0.172577,0.00599205,0.00442592,-0.0403466,-0.00237238,-0.00195259
-0.0159286,-0.008923,0.00117474,-0.0355902,-0.00332465,0.000755926
-0.0159286,-0.00869333,0.00232937,-0.0356371,-0.00315998,0.00118649
-0.0108571,-0.008923,0.00117474,-0.0395088,-0.00360387,0.000336328
-0.0123151,-0.00569535,-0.00413656,-0.0383627,-0.00202649,-0.00160015
-0.0159286,-0.00880817,0.00175205,-0.03566,-0.00335657,0.000777846
-0.0133929,-0.00880817,0.00175205,-0.037565,-0.00337638,0.000599338
-0.0133929,-0.008923,0.00117474,-0.0375235,-0.00377043,0.000451164
-0.0141218,-0.00730918,-0.00148091,-0.0369132,-0.00252327,-0.000325137
