X,Y,Z,Bx,By,Bz
0.0690589,0.00770081,0.00349139,0.276955,0.000239981,0.000150026
0.0714164,0.00714018,0.00547885,0.277375,-0.000110495,-1.72678E-06
0.0702852,0.00507159,0.00501858,0.277145,-3.64492E-06,-8.2937E-05
0.0666738,0.00714018,0.00547885,0.277,-0.000290476,-0.000557401
0.0677494,0.00760739,0.00248278,0.276908,-0.000310575,7.3353E-05
0.0708508,0.00610589,0.00524871,0.277243,-1.31961E-05,-1.86887E-05
0.0684795,0.00610589,0.00524871,0.276993,-0.000228303,-0.000248007
0.0690451,0.00714018,0.00547885,0.277169,-0.000186001,-0.000126749
0.0695829,0.00737379,0.00398082,0.277103,-0.000442883,-1.08077E-05
0.0690173,0.00633949,0.00375068,0.277014,-0.000113947,-4.3123E-06
0.0672116,0.00737379,0.00398082,0.276864,-8.58713E-05,-0.000144802
0.0714164,0.00714018,0.00547885,0.277375,-0.000110495,-1.72678E-06
0.0712102,0.00636396,0.00636396,0.277256,5.32708E-05,-6.10315E-05
0.0750076,0.00547885,0.00714018,0.277308,0.000552836,-5.65931E-05
0.0756914,0.00636396,0.00636396,0.277419,0.000669473,-1.24586E-05
0.0713133,0.00675207,0.00592141,0.277303,2.26389E-05,-3.23156E-05
0.0731089,0.00592141,0.00675207,0.277306,0.000258008,-0.000136468
0.073212,0.00630952,0.00630952,0.277345,0.000176628,-0.000134604
0.0735539,0.00675207,0.00592141,0.277418,0.000315374,-1.11396E-05
0.0734508,0.00636396,0.00636396,0.277366,0.000561753,0.000171535
0.0753495,0.00592141,0.00675207,0.277405,0.000585277,-2.15437E-05
0.0714164,0.00714018,0.00547885,0.277375,-0.000110495,-1.72678E-06
0.072821,0.00760739,0.00248278,0.27743,8.16726E-06,8.87387E-05
0.0750076,0.00547885,0.00714018,0.277308,0.000552836,-5.65931E-05
0.0702852,0.00507159,0.00501858,0.277145,-3.64492E-06,-8.2937E-05
0.0721187,0.00737379,0.00398082,0.277519,-0.000245928,-1.15909E-05
0.0739143,0.00654312,0.00481148,0.277385,0.000358254,-1.50886E-06
0.073212,0.00630952,0.00630952,0.277345,0.000176628,-0.000134604
0.0708508,0.00610589,0.00524871,0.277243,-1.31961E-05,-1.86887E-05
0.0715531,0.00633949,0.00375068,0.277319,1.90609E-05,-1.22464E-05
0.0726464,0.00527522,0.00607938,0.277218,0.000210794,-7.34444E-05
0.0737912,0.00779423,0.0045,0.277661,0.000370861,5.75733E-05
0.0714164,0.00714018,0.00547885,0.277375,-0.000110495,-1.72678E-06
0.072821,0.00760739,0.00248278,0.27743,8.16726E-06,8.87387E-05
0.0760599,0.00714018,0.00547885,0.277268,0.00109777,0.000238528
0.0726038,0.0074672,0.00498943,0.277555,4.58843E-05,-1.05563E-05
0.0721187,0.00737379,0.00398082,0.277519,-0.000245928,-1.15909E-05
0.0733061,0.00770081,0.00349139,0.277548,0.000175443,7.23277E-05
0.0749255,0.0074672,0.00498943,0.2776,0.000753604,0.00012936
0.0737381,0.00714018,0.00547885,0.277507,0.000486955,3.59691E-05
0.0744404,0.00737379,0.00398082,0.277419,0.000522333,0.000198092
0.0756914,0.00636396,0.00636396,0.277419,0.000669473,-1.24586E-05
0.072821,0.00760739,0.00248278,0.27743,8.16726E-06,8.87387E-05
0.0714164,0.00714018,0.00547885,0.277375,-0.000110495,-1.72678E-06
0.0760599,0.00714018,0.00547885,0.277268,0.00109777,0.000238528
0.0742562,0.00698568,0.00442337,0.27747,0.000408885,1.14874E-05
0.0721187,0.00737379,0.00398082,0.277519,-0.000245928,-1.15909E-05
0.0735539,0.00675207,0.00592141,0.277418,0.000315374,-1.11396E-05
0.0758756,0.00675207,0.00592141,0.277337,0.000981309,7.16697E-05
0.0744404,0.00737379,0.00398082,0.277419,0.000522333,0.000198092
0.0737381,0.00714018,0.00547885,0.277507,0.000486955,3.59691E-05
0.138691,-0.00831492,-0.00344415,0.223758,-0.010762,-0.00396731
0.139781,-0.00779423,-0.0045,0.220514,-0.0131494,-0.00651729
0.13368,-0.00760739,-0.00258882,0.23431,-0.00791204,-0.00308396
0.136216,-0.008923,0.00117474,0.229846,-0.0114168,0.00309256
0.139236,-0.00805457,-0.00397208,0.222263,-0.0113871,-0.00493778
0.13673,-0.00770081,-0.00354441,0.227662,-0.00740448,-0.00371581
0.136185,-0.00796115,-0.00301648,0.228873,-0.00861632,-0.00341599
0.137453,-0.00861896,-0.00113471,0.226062,-0.0133731,-0.000978238
0.137998,-0.00835862,-0.00166263,0.225806,-0.012037,-0.00106266
0.134948,-0.0082652,-0.00070704,0.231621,-0.0103721,-0.000272167
-0.0210586,-0.00232937,0.00869333,0.0157717,0.000801947,-0.00525025
-0.03,-0.00344415,0.00831492,0.00748057,0.000450728,-0.00171882
-0.03,-0.00232937,0.00869333,0.00746844,0.000436091,-0.0026091
-0.0235393,-0.0025358,0.00755437,0.0134108,0.000732105,-0.00442585
-0.0255293,-0.00288676,0.00850412,0.0112722,0.00218148,-0.00436976
-0.03,-0.00288676,0.00850412,0.00736619,0.000596532,-0.00287897
-0.0255293,-0.00232937,0.00869333,0.0114067,0.00160054,-0.00418312
-0.0222989,-0.00243258,0.00812385,0.0145327,0.000943635,-0.00458774
-0.0267696,-0.00298997,0.00793464,0.0102045,0.00155397,-0.00421747
-0.0267696,-0.00243258,0.00812385,0.0103746,0.00119006,-0.00367904
0.052884,0.00636396,-0.00636396,0.27418,-0.00119127,0.00207636
0.0494695,0.00714018,-0.00547885,0.272236,-0.00142324,0.00286872
0.0462891,0.00636396,-0.00636396,0.26999,-0.00170984,0.0035039
0.0493322,0.00355368,-0.00694005,0.272553,-0.00185198,0.00425071
0.0511767,0.00675207,-0.00592141,0.273385,-0.00129054,0.00253383
